IID,array,job,start,creative,adj_pgs,sexMale,job_sat
3959114,4,"management accountant, works accountant, cost accountant",2007,0,-0.8138081210949877,0,2
3959908,0,"builder's labourer, building worker, hod carrier",1961,-1,0.5215785263930731,1,4
3960232,2,"general office assistant/clerk, clerical officer, clerk-typist, office supervisor, press/newspaper corrector/reader",2008,0,0.7349084421655252,0,2
3961225,1,"medical doctor, general practitioner, hospital consultant",1992,-1,-0.6547127676541946,1,2
3961915,3,"educational assistant, classroom assistant, special needs helper",1990,0,-0.5871689423846064,0,5
3962662,3,"ict or it manager, systems/data processing manager, telecom manager",1997,1,-0.7246527102374513,0,4
3962847,3,"hospital manager, health service manager, clinical manager, nursing service manager",1990,0,1.458793797147686,0,4
3963368,0,"software professional, analyst-programmer, computer programmer, software analyst or engineer, systems designer or programmer",1969,1,-0.601268768309536,1,3
3964967,2,"machine operator, processor, paint maker, foreman",2001,0,-2.637746343520214,1,3
3965907,1,clergyman/woman; any religious officer/leader,2000,0,0.507705571486285,1,3
3967339,0,"medical doctor, general practitioner, hospital consultant",1977,-1,0.04668037537736169,1,3
3969451,2,"accounts and wages clerk/assistant/supervisor, bookkeeper, cost or ledger clerk, audit assistant, budget officer, student loans officer, paymaster {41223253_3249}",2002,0,-1.0487738858097388,0,3
3969506,0,"civil service executive officer, revenue/tax executive or officer, fraud inspector or officer, job centre adviser",1985,0,-0.5258062542731048,0,3
3969763,3,legal secretary,2001,0,1.6250924901813946,0,4
3970154,5,local government administrative officer or assistant or clerk,2001,0,0.18165872261951457,1,3
3971092,2,secondary school teacher or teaching professional (including head teacher),1984,1,0.8554746649953389,1,3
3971199,1,"nurse (of any kind, at any level)",1987,-1,0.07109246351429799,0,3
3972048,6,"health and safety officer, occupational hygienist, safety adviser {35672697_2691}",1993,0,0.00755037938932366,1,4
3973500,3,"customer care/relations manager, help desk manager {11423230_3220}",2005,0,-2.0630182460462243,0,1
3973578,1,secondary school teacher or teaching professional (including head teacher),2001,1,0.3440349512476118,1,4
3973593,0,"estimator, valuer, building estimator/assessor, insurance assessor, costing engineer, surveyor/valuer, lottery officer, rating officer, marine/naval surveyor {35313264_3263}",1972,0,-1.03553435079084,1,4
3974752,4,"civil service administrative officer or assistant or clerk, tax collector, prison service clerk, law courts clerk",2007,0,-1.9879147928930216,0,5
3976195,1,"higher education teaching professional, university lecturer/professor (including college/university head/vice chancellor)",1990,1,-0.5044417194372176,1,4
3976234,4,"counter clerk, bank clerk, cashier, post office clerk",1988,0,-1.1961415655405865,0,3
3976514,0,clothing cutter,1960,0,-1.7962605453295195,1,5
3976557,5,"carpenter, carpenter and joiner, builder's joiner {53152546_2538}",2007,-1,1.058348819379524,1,4
3976855,2,"civil service executive officer, revenue/tax executive or officer, fraud inspector or officer, job centre adviser",1988,0,0.38438025590572394,0,2
3977446,2,"higher education teaching professional, university lecturer/professor (including college/university head/vice chancellor)",1991,1,0.4679469604077424,1,5
3978645,1,"chartered/certified accountant, auditor, company accountant, articled/audit clerk, official receiver",1980,0,-1.5515030115618005,1,3
3979641,3,"builder, building contractor {53192561_2551}",1992,0,0.5684713589464165,1,4
3979749,0,secondary school teacher or teaching professional (including head teacher),1974,1,-0.5552310022897857,1,3
3981271,1,"care assistant, home care assistant, residential social worker, home carer, nursing home assistant",1994,-1,-0.0712675005552543,1,2
3981926,1,"sales or marketing representative, manufacturer's agent or representative or salesman/woman",2003,1,0.3016600544708923,0,3
3982083,2,"retail or wholesale shop manager, showroom manager",1989,-1,-0.5808536256494455,0,3
3983476,5,"management accountant, works accountant, cost accountant",2006,0,0.6231459559928209,0,3
3984260,3,research or laboratory manager,1986,0,-0.3000595903835717,1,2
3984985,3,"other general office clerical tasks including: office junior, office worker, photocopy/print room operator, office machinist",2000,0,1.2253767378500542,1,2
3986256,2,"nursing auxiliary or assistant, steriliser of medical equipment, occupational therapy assistant, phlebotomist, physiotherapy assistant, ward orderly, ward assistant",1992,0,-1.9766189267517744,0,4
3988533,1,"vocational or industrial trainer/instructor, craft instructor, apprentice instructor {35633214_3210}",1999,1,-0.25339630550166264,0,4
3991821,1,mechanical engineer {21222679_2678},2002,0,-1.534227826842789,1,3
3991885,2,"financial controller, accounting/audit technician, trust officer",1995,0,-0.2623209853515893,1,3
3994256,7,local government administrative officer or assistant or clerk,2008,0,0.7596840009617974,1,1
3995533,1,secondary school teacher or teaching professional (including head teacher),1975,1,0.7468766151669494,1,3
3997704,2,other engineering professional {21292686_2678},1984,0,-0.577743853224543,1,3
3999668,1,"caretaker, janitor, concierge, warden",1987,-1,0.6571703638103628,1,3
4000732,2,non-commissioned officers or other rank of armed forces,2007,0,-2.97963395103179,1,4
4001719,1,day nursery manager or owner,1991,0,-1.3175582309073712,0,4
4002424,2,"nurse (of any kind, at any level)",2004,-1,-0.32225239535763633,0,3
4004958,1,"paramedic, ambulance paramedic {32133075_3071}",1966,0,-1.168351407920929,1,4
4005073,0,"scientific researcher, scientific officer, medical research associate, experimental officer",1963,0,-1.3612538477076688,1,3
4005098,6,"primary /junior school teacher or teaching professional, nursery school teacher (including head teacher)",1992,1,1.4666918781336546,0,2
4005469,1,"further education teaching professional, college lecturer/professor",1973,1,0.6343674252134,1,3
4005581,0,"childminder, au pair, children's nanny {61223105_3102}",1974,0,0.4501964624512778,0,4
4006101,1,"senior official of special interest organisation including general manager or director or executive or general secretary of charity, or trade union/association or religious organisation",1988,0,-0.5307432634279591,1,4
4006286,1,"judge's or barrister's clerk, conveyancer, data protection officer, legal assistant or executive, coroner's officer, land registrar, tribunal member",1986,0,1.2853654031763249,0,3
4007244,0,"community worker, day centre officer, youth leader, youth worker, parish worker, bail support officer",1974,0,2.047924942334286,0,3
4007443,2,"director or chief executive of private organisation/company, company chairman or president, general manager",2006,0,1.302920768483277,1,4
4008901,4,"nurse (of any kind, at any level)",1980,-1,0.9805085830990272,1,2
4009151,0,"sales assistant, retail/shop assistant, counter assistant, sub post office assistant, takeaway food worker",1973,-1,0.18757452843061448,1,4
4011700,1,"civil service executive officer, revenue/tax executive or officer, fraud inspector or officer, job centre adviser",1989,0,-1.8297349815148496,0,3
4012092,3,"health and safety officer, occupational hygienist, safety adviser {35672697_2691}",2007,0,1.0057575826804093,1,3
4012510,4,"higher education teaching professional, university lecturer/professor (including college/university head/vice chancellor)",2001,1,-0.7194005328763482,0,3
4012766,1,"director or chief executive of private organisation/company, company chairman or president, general manager",1977,0,-1.240568623729505,0,3
4013150,2,"primary /junior school teacher or teaching professional, nursery school teacher (including head teacher)",1994,1,-0.3328836102623359,0,4
4013479,1,medical secretary {42113298_3297},2003,0,0.9360808760671826,0,3
4013553,2,local government administrative officer or assistant or clerk,1989,0,-2.093831354617139,0,4
4015898,3,"director or chief executive of private organisation/company, company chairman or president, general manager",1985,0,-0.4390031349407849,1,2
4017343,9,"storesman, warehouseman, porter {91492769_2762}",2001,-1,1.310331145695583,1,2
4017844,3,"senior official in local government including parish or town or county chief clerk, chief or superintendent rate collector, chief executive or director, councillor",2000,0,-0.718106118704539,1,2
4018399,0,"public service higher/senior executive officer, hospital administrator",1970,0,-0.07782426577156355,1,3
4018458,1,"social science researcher, anthropologist, sociologist, archaeologist, behavioural scientist, epidemiologist, government survey officer",1987,1,-1.925257168756936,1,5
4018538,4,"educational assistant, classroom assistant, special needs helper",1986,0,1.6448967021880418,0,3
4019514,3,mathematician,2000,0,0.6424416600755956,1,3
4020138,1,"other therapist including acupuncturist, aromatherapist, dietician, herbalist, homeopath, hypnotherapist, masseur, orthoptist, osteopath, psychotherapist",1999,0,-0.6150497127502096,0,3
4020265,2,"solicitor, lawyer, barrister, judge, coroner, articled clerk, attorney, advocate, stipendiary magistrate, fiscal/crown prosecutor, sheriff (scottish courts), legal services recorder",1975,0,-1.7748522206990445,1,4
4021499,2,"higher education teaching professional, university lecturer/professor (including college/university head/vice chancellor)",2005,1,0.6142616619977702,0,5
4024697,1,"educational assistant, classroom assistant, special needs helper",1985,0,0.0656179825766869,0,4
4024835,6,"further education teaching professional, college lecturer/professor",1986,1,1.2148376356238189,1,3
4025242,0,"pharmacist, pharmacologist, pharmaceutical chemist",1977,1,-0.4890811109887565,1,4
4026385,4,"further education teaching professional, college lecturer/professor",2002,1,-0.06993096037271762,0,5
4026466,1,"education officer, director of education, curriculum development officer",1985,0,0.8805321116010056,1,5
4026728,7,"chartered/certified accountant, auditor, company accountant, articled/audit clerk, official receiver",2006,0,-0.7104906564365827,0,4
4027840,3,local government administrative officer or assistant or clerk,1985,0,-0.509541131234338,0,1
4027969,1,"probation officer, community service officer {24433109_3107}",1971,0,-0.9090037848383564,1,1
4028881,5,"management information officer, conference/events co-ordinator/organiser, exhibition officer, work study engineer/officer/analyst, contract adviser/agent, election agent, business system analyst",1991,0,-0.26779477880920827,0,3
4029205,7,"author, writer, biographer, book editor, novelist, dramatist, playwright, poet",2001,1,-0.08013592033252885,0,4
4033191,0,"laboratory technician, scientific assistant, cytology screener; hospital, medical or health technician",1975,0,-0.3240139715622739,1,3
4033919,0,"general office assistant/clerk, clerical officer, clerk-typist, office supervisor, press/newspaper corrector/reader",1978,0,-0.4682021695437891,0,4
4035732,6,"senior official of special interest organisation including general manager or director or executive or general secretary of charity, or trade union/association or religious organisation",1981,0,2.303644720345897,1,5
4035744,1,"sales or marketing manager/director, export/import manager, business development manager, advertising/commercial manager",1969,1,-1.0710703751636683,1,3
